timestamp,event,user,ip
2025-10-18 13:43:26,login,user024,172.16.0.169
2025-10-18 13:43:31,download,user062,192.168.0.232
2025-10-18 13:43:49,login,user063,192.168.0.32
2025-10-18 13:43:51,login,user145,192.168.1.248
2025-10-18 13:43:52,login,user001,172.16.0.159
2025-10-18 13:44:09,file_access,user064,192.168.1.188
2025-10-18 13:44:22,login,user146,192.168.0.62
2025-10-18 13:44:39,logout,user110,192.168.0.104
2025-10-18 13:44:50,download,user089,192.168.0.242
2025-10-18 13:44:52,logout,user045,192.168.1.164
2025-10-18 13:45:06,login,user029,10.0.0.18
2025-10-18 13:45:31,upload,user072,10.0.0.69
2025-10-18 13:45:37,login,user043,192.168.1.29
2025-10-18 13:45:47,login,user149,192.168.0.110
2025-10-18 13:45:53,logout,user077,192.168.1.226
2025-10-18 13:45:57,error,user138,172.16.0.27
2025-10-18 13:46:13,download,user131,172.16.0.62
2025-10-18 13:46:14,view,user029,10.0.0.220
2025-10-18 13:46:19,download,user141,192.168.0.26
2025-10-18 13:46:23,logout,user097,192.168.0.84
2025-10-18 13:46:32,view,user104,192.168.1.220
2025-10-18 13:46:55,logout,user102,10.0.0.21
2025-10-18 13:46:55,login,user107,192.168.1.100
2025-10-18 13:46:56,login,user101,172.16.0.155
2025-10-18 13:46:59,download,user063,10.0.0.3
2025-10-18 13:47:05,login,frank,192.168.0.238
2025-10-18 13:47:10,logout,user121,192.168.1.59
2025-10-18 13:47:13,login,user141,192.168.0.108
2025-10-18 13:47:29,login,user033,172.16.0.192
2025-10-18 13:47:42,view,user015,10.0.0.81
2025-10-18 13:47:51,login,user141,192.168.1.246
2025-10-18 13:47:56,download,user008,172.16.0.95
2025-10-18 13:48:05,login,user111,192.168.0.47
2025-10-18 13:48:21,upload,user066,192.168.0.169
2025-10-18 13:48:40,upload,user081,192.168.0.42
2025-10-18 13:49:12,logout,user136,192.168.0.47
2025-10-18 13:49:40,login,user092,192.168.1.54
2025-10-18 13:49:59,login,cao,192.168.1.29
2025-10-18 13:50:05,login,user109,192.168.0.205
2025-10-18 13:50:44,admin,user011,192.168.1.18
2025-10-18 13:51:03,login,user043,192.168.1.91
2025-10-18 13:51:15,password_change,user052,192.168.0.66
2025-10-18 13:51:25,logout,user109,192.168.0.180
2025-10-18 13:52:05,logout,user111,192.168.0.223
2025-10-18 13:52:07,login,user131,172.16.0.169
2025-10-18 13:52:32,download,user011,10.0.0.222
2025-10-18 13:52:43,login,user001,192.168.0.99
2025-10-18 13:52:45,logout,user062,192.168.0.252
2025-10-18 13:53:07,login,user074,192.168.1.39
2025-10-18 13:53:07,login,user035,192.168.1.147
2025-10-18 13:54:04,login,user004,192.168.0.120
2025-10-18 13:54:24,upload,user104,192.168.1.113
2025-10-18 13:54:27,view,user020,192.168.0.163
2025-10-18 13:54:37,logout,user126,192.168.0.97
2025-10-18 13:55:04,logout,user136,192.168.0.121
2025-10-18 13:55:10,login,user045,192.168.0.85
2025-10-18 13:55:30,view,user001,192.168.1.202
2025-10-18 13:55:35,logout,user043,172.16.0.209
2025-10-18 13:55:50,login,user145,192.168.1.193
2025-10-18 13:56:17,view,charlie,192.168.0.240
2025-10-18 13:56:38,view,user099,192.168.1.33
2025-10-18 13:57:08,login,user021,192.168.0.84
2025-10-18 13:57:14,upload,user118,192.168.1.1
2025-10-18 13:57:43,download,user108,192.168.0.33
2025-10-18 13:58:17,logout,user118,192.168.1.154
2025-10-18 13:58:18,logout,user114,192.168.1.25
2025-10-18 13:58:38,admin,user137,10.0.0.131
2025-10-18 13:58:48,download,user016,192.168.1.167
2025-10-18 13:59:10,download,user117,192.168.0.171
2025-10-18 13:59:38,logout,user070,192.168.1.226
2025-10-18 13:59:51,admin,user023,192.168.0.230
2025-10-18 14:00:03,view,user096,192.168.0.254
2025-10-18 14:00:05,upload,user069,10.0.0.210
2025-10-18 14:00:50,view,user037,192.168.0.19
2025-10-18 14:00:54,login,cao,192.168.0.135
2025-10-18 14:00:55,login,user047,10.0.0.231
2025-10-18 14:00:57,error,user065,172.16.0.129
2025-10-18 14:01:04,login,user135,192.168.0.79
2025-10-18 14:01:15,logout,user094,192.168.0.196
2025-10-18 14:02:26,login,user107,192.168.1.11
2025-10-18 14:02:40,login,user128,192.168.0.210
2025-10-18 14:03:49,login,user098,192.168.1.33
2025-10-18 14:03:52,logout,user070,192.168.1.2
2025-10-18 14:04:04,login,cao,192.168.1.113
2025-10-18 14:04:10,download,user016,10.0.0.51
2025-10-18 14:04:42,password_change,user070,192.168.0.209
2025-10-18 14:04:49,upload,user138,192.168.0.121
2025-10-18 14:04:50,logout,user040,192.168.1.1
2025-10-18 14:04:54,login,user092,192.168.1.63
2025-10-18 14:05:07,logout,user105,192.168.1.157
2025-10-18 14:05:08,logout,user015,192.168.0.178
2025-10-18 14:05:14,admin,sophia,10.0.0.146
2025-10-18 14:05:14,download,user016,192.168.0.20
2025-10-18 14:05:49,view,user044,10.0.0.22
2025-10-18 14:06:04,logout,user014,192.168.1.250
2025-10-18 14:06:12,error,user042,192.168.0.72
2025-10-18 14:06:35,logout,user062,192.168.1.176
2025-10-18 14:06:44,logout,user005,192.168.0.9
2025-10-18 14:06:50,view,user102,192.168.0.167
2025-10-18 14:07:03,view,user004,192.168.1.98
2025-10-18 14:07:12,download,user136,192.168.0.241
2025-10-18 14:07:43,password_change,user107,10.0.0.240
2025-10-18 14:07:46,view,user041,192.168.1.22
2025-10-18 14:07:50,logout,user016,192.168.0.178
2025-10-18 14:07:52,logout,charlie,192.168.0.192
2025-10-18 14:07:56,login,user105,10.0.0.202
2025-10-18 14:08:13,logout,jenny,192.168.0.83
2025-10-18 14:08:15,view,user150,192.168.1.94
2025-10-18 14:08:35,logout,user016,192.168.1.141
2025-10-18 14:09:04,view,user053,192.168.1.78
2025-10-18 14:09:43,logout,user125,192.168.0.6
2025-10-18 14:09:44,logout,user149,10.0.0.129
2025-10-18 14:09:55,logout,user084,192.168.1.208
2025-10-18 14:10:21,logout,user123,192.168.0.144
2025-10-18 14:11:41,login,user100,192.168.0.170
2025-10-18 14:11:42,admin,user004,192.168.0.52
2025-10-18 14:11:46,logout,user013,10.0.0.129
2025-10-18 14:11:48,upload,user037,192.168.0.130
2025-10-18 14:12:04,download,user034,10.0.0.105
2025-10-18 14:12:09,login,user057,192.168.0.73
2025-10-18 14:12:20,upload,user101,192.168.1.253
2025-10-18 14:12:22,download,user036,192.168.1.244
2025-10-18 14:12:28,login,user119,192.168.1.43
2025-10-18 14:12:55,download,user119,192.168.1.164
2025-10-18 14:12:59,upload,user137,192.168.0.13
2025-10-18 14:13:04,upload,user024,10.0.0.221
2025-10-18 14:13:14,upload,user114,192.168.0.110
2025-10-18 14:13:36,upload,user018,10.0.0.154
2025-10-18 14:13:40,download,user078,172.16.0.188
2025-10-18 14:13:42,upload,sophia,192.168.1.143
2025-10-18 14:13:55,login,user147,192.168.0.7
2025-10-18 14:14:16,logout,user023,172.16.0.17
2025-10-18 14:14:56,error,user145,192.168.1.32
2025-10-18 14:15:38,file_access,user057,192.168.1.38
2025-10-18 14:15:40,download,user019,10.0.0.127
2025-10-18 14:15:47,download,user029,192.168.0.138
2025-10-18 14:16:28,login,user083,172.16.0.129
2025-10-18 14:17:31,download,user045,192.168.0.118
2025-10-18 14:18:08,logout,user135,192.168.0.152
2025-10-18 14:18:20,download,user046,192.168.0.158
2025-10-18 14:18:29,download,user087,172.16.0.87
2025-10-18 14:18:51,upload,user051,10.0.0.142
2025-10-18 14:19:07,download,user094,172.16.0.253
2025-10-18 14:19:26,admin,user128,10.0.0.250
2025-10-18 14:19:27,logout,user141,192.168.0.175
2025-10-18 14:19:38,upload,user102,10.0.0.193
2025-10-18 14:19:59,login,user035,192.168.0.14
2025-10-18 14:21:23,login,user071,192.168.0.198
2025-10-18 14:21:56,login,user110,192.168.0.89
2025-10-18 14:22:27,upload,user095,192.168.1.76
2025-10-18 14:22:30,login,user148,192.168.0.15
2025-10-18 14:22:40,logout,user031,192.168.1.160
2025-10-18 14:22:42,login,user126,172.16.0.8
2025-10-18 14:23:01,download,user130,192.168.0.192
2025-10-18 14:23:07,login,user059,192.168.0.74
2025-10-18 14:23:18,upload,user040,192.168.0.15
2025-10-18 14:23:33,error,user079,192.168.0.5
2025-10-18 14:23:45,logout,user029,192.168.0.29
2025-10-18 14:23:48,login,charlie,192.168.1.99
2025-10-18 14:23:51,download,user123,192.168.1.131
2025-10-18 14:23:57,admin,user038,192.168.0.224
2025-10-18 14:24:04,logout,rosa,192.168.0.79
2025-10-18 14:24:08,admin,user041,192.168.1.14
2025-10-18 14:24:48,view,user017,10.0.0.176
2025-10-18 14:25:08,logout,user119,192.168.1.169
2025-10-18 14:25:44,error,user042,10.0.0.139
2025-10-18 14:25:45,login,user096,192.168.0.205
2025-10-18 14:25:47,upload,user100,192.168.0.253
2025-10-18 14:26:35,download,user136,10.0.0.37
2025-10-18 14:26:47,login,user008,192.168.0.100
2025-10-18 14:27:20,logout,user150,192.168.0.207
2025-10-18 14:27:24,login,user036,10.0.0.9
2025-10-18 14:28:34,login,user109,192.168.1.114
2025-10-18 14:29:37,logout,user077,192.168.1.133
2025-10-18 14:29:47,file_access,user150,192.168.1.9
2025-10-18 14:29:52,logout,user009,192.168.0.214
2025-10-18 14:29:59,login,user145,172.16.0.47
2025-10-18 14:30:10,view,user115,192.168.0.191
2025-10-18 14:30:22,login,user069,192.168.0.224
2025-10-18 14:30:22,login,user122,192.168.1.172
2025-10-18 14:30:25,login,user029,192.168.1.68
2025-10-18 14:30:48,file_access,user036,172.16.0.10
2025-10-18 14:31:04,login,user147,10.0.0.11
2025-10-18 14:31:11,download,user068,192.168.0.137
2025-10-18 14:31:15,logout,user054,192.168.0.48
2025-10-18 14:31:26,login,user020,192.168.0.180
2025-10-18 14:31:46,login,user126,192.168.0.104
2025-10-18 14:32:31,login,user115,172.16.0.208
2025-10-18 14:32:38,logout,user026,10.0.0.34
2025-10-18 14:32:39,login,user138,192.168.1.117
2025-10-18 14:34:23,admin,user029,10.0.0.243
2025-10-18 14:34:36,login,user065,172.16.0.10
2025-10-18 14:34:51,logout,user011,172.16.0.125
2025-10-18 14:35:06,login,user025,172.16.0.103
2025-10-18 14:35:08,logout,user005,192.168.0.218
2025-10-18 14:35:13,file_access,user079,10.0.0.175
2025-10-18 14:35:19,download,user053,192.168.0.165
2025-10-18 14:35:25,upload,user063,10.0.0.173
2025-10-18 14:35:28,logout,user146,192.168.0.240
2025-10-18 14:35:36,login,user134,192.168.1.202
2025-10-18 14:36:00,login,user117,192.168.1.218
2025-10-18 14:36:34,login,user089,192.168.0.142
2025-10-18 14:36:36,login,user104,172.16.0.135
2025-10-18 14:36:40,upload,user102,192.168.1.24
2025-10-18 14:36:42,error,user113,192.168.0.187
2025-10-18 14:36:52,upload,user079,192.168.0.42
2025-10-18 14:37:17,error,user025,192.168.1.203
2025-10-18 14:37:55,login,user142,192.168.0.80
2025-10-18 14:38:24,download,bob,192.168.0.47
2025-10-18 14:38:25,view,user073,192.168.1.144
2025-10-18 14:38:26,logout,user010,192.168.0.240
2025-10-18 14:38:34,error,user013,192.168.0.83
2025-10-18 14:38:54,file_access,user062,192.168.0.94
2025-10-18 14:39:02,login,user046,10.0.0.101
2025-10-18 14:39:21,logout,user018,172.16.0.54
2025-10-18 14:39:24,login,user012,192.168.0.44
2025-10-18 14:39:37,login,user028,10.0.0.254
2025-10-18 14:40:28,login,user082,10.0.0.4
2025-10-18 14:40:50,password_change,charlie,192.168.0.134
2025-10-18 14:40:52,view,user090,192.168.0.81
2025-10-18 14:41:00,logout,user032,192.168.0.221
2025-10-18 14:41:05,upload,user063,192.168.1.179
2025-10-18 14:42:05,login,user136,192.168.1.219
2025-10-18 14:42:18,login,user147,10.0.0.26
2025-10-18 14:42:37,login,rosa,172.16.0.47
2025-10-18 14:42:45,file_access,user011,192.168.0.85
2025-10-18 14:42:46,logout,user129,192.168.0.73
2025-10-18 14:42:50,download,user089,192.168.0.177
2025-10-18 14:43:13,logout,user128,192.168.0.157
2025-10-18 14:43:16,file_access,user123,10.0.0.57
2025-10-18 14:43:40,view,user015,192.168.0.153
2025-10-18 14:43:43,logout,user054,192.168.1.79
2025-10-18 14:43:57,login,user128,172.16.0.94
2025-10-18 14:44:01,login,user007,192.168.0.253
2025-10-18 14:44:07,logout,user117,192.168.1.131
2025-10-18 14:44:27,login,user005,192.168.0.81
2025-10-18 14:44:55,login,user110,192.168.0.74
2025-10-18 14:45:16,file_access,user070,192.168.1.130
2025-10-18 14:45:42,admin,user047,192.168.0.69
2025-10-18 14:45:53,login,user039,192.168.0.51
2025-10-18 14:46:14,login,user018,192.168.0.104
2025-10-18 14:46:25,admin,user057,192.168.1.130
2025-10-18 14:46:37,download,user005,172.16.0.236
2025-10-18 14:46:49,logout,user010,192.168.0.205
2025-10-18 14:47:03,logout,user122,10.0.0.193
2025-10-18 14:47:23,logout,user064,172.16.0.19
2025-10-18 14:47:30,error,user056,10.0.0.218
2025-10-18 14:47:31,download,user112,192.168.1.215
2025-10-18 14:47:40,logout,user029,192.168.1.185
2025-10-18 14:47:47,login,user111,192.168.1.95
2025-10-18 14:47:47,view,user049,192.168.0.95
2025-10-18 14:47:57,view,user049,192.168.0.108
2025-10-18 14:48:30,upload,user006,192.168.1.180
2025-10-18 14:48:54,view,user008,10.0.0.209
2025-10-18 14:49:14,logout,user122,10.0.0.86
2025-10-18 14:49:40,upload,user058,192.168.1.86
2025-10-18 14:49:50,login,user044,192.168.0.157
2025-10-18 14:49:59,logout,user017,192.168.1.90
2025-10-18 14:50:03,password_change,alice,192.168.1.168
2025-10-18 14:50:13,error,user099,172.16.0.101
2025-10-18 14:50:19,logout,user111,10.0.0.218
2025-10-18 14:50:38,login,user086,192.168.1.124
2025-10-18 14:51:11,admin,user058,192.168.0.117
2025-10-18 14:51:20,login,user027,10.0.0.156
2025-10-18 14:51:29,download,user097,192.168.1.16
2025-10-18 14:51:40,login,user100,10.0.0.243
2025-10-18 14:51:41,login,user112,192.168.1.103
2025-10-18 14:52:02,login,user033,172.16.0.180
2025-10-18 14:52:19,login,user079,192.168.1.42
2025-10-18 14:52:25,login,user128,192.168.0.166
2025-10-18 14:52:28,login,user119,192.168.1.72
2025-10-18 14:53:10,download,user142,172.16.0.4
2025-10-18 14:53:14,download,user006,192.168.0.210
2025-10-18 14:53:40,file_access,user087,10.0.0.128
2025-10-18 14:53:42,view,user143,192.168.0.128
2025-10-18 14:53:47,view,user023,10.0.0.132
2025-10-18 14:53:58,login,user137,10.0.0.251
2025-10-18 14:54:14,view,user097,192.168.0.46
2025-10-18 14:54:17,logout,user149,192.168.0.253
2025-10-18 14:54:27,upload,user030,192.168.1.198
2025-10-18 14:54:55,download,user072,172.16.0.50
2025-10-18 14:54:59,upload,user085,10.0.0.123
2025-10-18 14:57:29,view,user036,192.168.0.50
2025-10-18 14:57:29,login,user107,192.168.1.137
2025-10-18 14:57:59,download,user114,192.168.0.238
2025-10-18 14:58:00,login,user071,172.16.0.2
2025-10-18 14:58:09,download,user012,10.0.0.18
2025-10-18 14:58:12,login,user141,192.168.1.119
2025-10-18 14:58:23,file_access,user060,192.168.1.86
2025-10-18 14:59:13,error,user021,192.168.0.17
2025-10-18 14:59:16,view,user038,192.168.1.160
2025-10-18 14:59:27,download,user064,172.16.0.127
2025-10-18 14:59:34,view,user011,192.168.0.137
2025-10-18 15:00:11,download,user086,192.168.1.5
2025-10-18 15:00:55,error,user023,192.168.0.138
2025-10-18 15:01:55,file_access,user012,192.168.0.201
2025-10-18 15:01:56,upload,user109,192.168.1.25
2025-10-18 15:04:17,login,user026,10.0.0.56
2025-10-18 15:04:41,login,user035,192.168.0.223
2025-10-18 15:04:44,login,user077,172.16.0.56
2025-10-18 15:05:09,upload,user029,192.168.1.79
2025-10-18 15:06:09,download,user004,172.16.0.34
2025-10-18 15:06:16,view,user027,192.168.1.17
2025-10-18 15:06:26,login,user126,192.168.0.119
2025-10-18 15:06:31,view,user032,172.16.0.199
2025-10-18 15:06:39,login,user140,192.168.1.76
2025-10-18 15:06:43,login,user020,10.0.0.229
2025-10-18 15:07:12,file_access,user041,192.168.1.195
2025-10-18 15:07:15,upload,user099,192.168.0.15
2025-10-18 15:07:16,upload,user082,192.168.0.140
2025-10-18 15:07:18,login,user111,192.168.1.9
2025-10-18 15:07:21,logout,user006,192.168.0.34
2025-10-18 15:07:21,view,user092,192.168.1.133
2025-10-18 15:07:49,download,user135,192.168.0.12
2025-10-18 15:07:58,login,user121,192.168.1.145
2025-10-18 15:08:36,login,user007,192.168.0.18
2025-10-18 15:08:50,login,user133,10.0.0.241
2025-10-18 15:08:56,download,user049,192.168.0.159
2025-10-18 15:09:00,download,user086,10.0.0.179
2025-10-18 15:09:11,download,user056,192.168.0.227
2025-10-18 15:09:18,login,user121,192.168.1.239
2025-10-18 15:09:51,error,user017,192.168.0.190
2025-10-18 15:10:09,login,user102,192.168.1.12
2025-10-18 15:10:10,download,user052,192.168.1.109
2025-10-18 15:10:45,admin,user034,192.168.0.52
2025-10-18 15:10:49,password_change,user090,172.16.0.17
2025-10-18 15:10:58,logout,user116,10.0.0.252
2025-10-18 15:11:58,password_change,user020,10.0.0.42
2025-10-18 15:12:10,logout,user139,192.168.1.85
2025-10-18 15:12:21,login,user009,192.168.0.179
2025-10-18 15:12:36,login,user054,172.16.0.58
2025-10-18 15:12:36,upload,user132,192.168.0.35
2025-10-18 15:12:38,file_access,user060,192.168.0.8
2025-10-18 15:12:38,password_change,user119,10.0.0.45
2025-10-18 15:12:43,download,user024,172.16.0.212
2025-10-18 15:13:04,download,user064,192.168.0.79
2025-10-18 15:13:14,logout,user075,192.168.1.207
2025-10-18 15:14:12,download,user067,192.168.1.86
2025-10-18 15:14:18,upload,user078,10.0.0.243
2025-10-18 15:15:04,view,user005,192.168.1.78
2025-10-18 15:15:17,login,user090,192.168.1.10
2025-10-18 15:15:22,login,user021,192.168.1.206
2025-10-18 15:15:33,view,user041,192.168.0.171
2025-10-18 15:15:42,logout,user080,192.168.0.49
2025-10-18 15:15:43,upload,sophia,192.168.0.130
2025-10-18 15:16:09,view,user148,192.168.0.40
2025-10-18 15:16:20,download,user117,192.168.0.92
2025-10-18 15:16:36,file_access,user148,192.168.1.183
2025-10-18 15:16:42,login,user026,192.168.1.76
2025-10-18 15:17:19,upload,user125,192.168.0.71
2025-10-18 15:18:08,logout,user051,10.0.0.75
2025-10-18 15:18:47,view,user136,192.168.1.19
2025-10-18 15:19:13,upload,user066,192.168.0.77
2025-10-18 15:19:14,logout,user129,192.168.0.243
2025-10-18 15:19:47,login,user052,192.168.1.179
2025-10-18 15:20:49,view,user019,10.0.0.83
2025-10-18 15:20:50,download,user126,192.168.0.93
2025-10-18 15:20:53,file_access,user061,10.0.0.98
2025-10-18 15:20:57,view,frank,192.168.1.180
2025-10-18 15:21:02,logout,user032,192.168.1.20
2025-10-18 15:21:16,error,user108,10.0.0.247
2025-10-18 15:21:17,logout,user067,192.168.1.206
2025-10-18 15:22:10,upload,user126,172.16.0.46
2025-10-18 15:22:22,password_change,user075,192.168.0.62
2025-10-18 15:22:28,login,user030,192.168.1.67
2025-10-18 15:22:28,view,charlie,192.168.1.110
2025-10-18 15:22:40,login,user146,172.16.0.64
2025-10-18 15:22:56,login,user113,192.168.0.44
2025-10-18 15:23:07,login,user130,10.0.0.200
2025-10-18 15:23:17,password_change,user141,192.168.0.96
2025-10-18 15:23:24,upload,user134,192.168.1.190
2025-10-18 15:23:31,login,user040,192.168.0.252
2025-10-18 15:23:32,view,user110,10.0.0.10
2025-10-18 15:23:53,logout,user128,10.0.0.14
2025-10-18 15:24:20,logout,user015,10.0.0.197
2025-10-18 15:24:48,login,user035,192.168.1.202
2025-10-18 15:25:53,login,user071,192.168.1.102
2025-10-18 15:26:28,login,user097,192.168.1.15
2025-10-18 15:26:49,download,user019,192.168.0.46
2025-10-18 15:26:58,download,user095,172.16.0.218
2025-10-18 15:27:13,password_change,user147,192.168.1.38
2025-10-18 15:27:25,view,user010,192.168.0.176
2025-10-18 15:27:47,view,user027,192.168.1.14
2025-10-18 15:27:56,view,user030,192.168.0.8
2025-10-18 15:28:50,view,user094,192.168.0.77
2025-10-18 15:29:21,password_change,user043,192.168.0.91
2025-10-18 15:29:44,logout,user148,192.168.1.54
2025-10-18 15:29:59,file_access,user107,192.168.1.240
2025-10-18 15:30:41,login,user079,192.168.0.40
2025-10-18 15:30:42,download,user142,10.0.0.121
2025-10-18 15:30:59,upload,user133,192.168.1.226
2025-10-18 15:31:01,upload,user025,192.168.1.110
2025-10-18 15:31:33,logout,user143,10.0.0.222
2025-10-18 15:31:33,file_access,user046,10.0.0.179
2025-10-18 15:31:54,logout,user067,10.0.0.42
2025-10-18 15:31:56,logout,user085,192.168.1.251
2025-10-18 15:32:01,upload,user075,192.168.1.66
2025-10-18 15:32:56,password_change,user128,192.168.1.163
2025-10-18 15:33:16,error,user114,192.168.0.58
2025-10-18 15:33:25,upload,user028,192.168.0.202
2025-10-18 15:33:48,upload,user087,192.168.0.146
2025-10-18 15:34:19,view,user113,10.0.0.68
2025-10-18 15:34:27,logout,user071,192.168.0.75
2025-10-18 15:34:30,view,user027,192.168.1.66
2025-10-18 15:34:46,logout,user050,10.0.0.62
2025-10-18 15:35:37,logout,user004,192.168.1.165
2025-10-18 15:36:19,view,user033,192.168.1.244
2025-10-18 15:36:41,upload,user020,192.168.1.84
2025-10-18 15:36:53,view,user106,192.168.0.131
2025-10-18 15:36:56,view,user048,10.0.0.26
2025-10-18 15:37:00,download,user014,192.168.1.38
2025-10-18 15:37:41,logout,user096,192.168.0.44
2025-10-18 15:38:23,download,user047,192.168.0.90
2025-10-18 15:38:29,login,user118,192.168.0.24
2025-10-18 15:38:51,view,user146,192.168.0.202
2025-10-18 15:38:57,logout,user059,192.168.0.57
2025-10-18 15:39:12,login,user072,192.168.1.7
2025-10-18 15:39:37,login,user074,192.168.1.126
2025-10-18 15:39:44,file_access,charlie,192.168.0.16
2025-10-18 15:39:47,logout,user011,172.16.0.208
2025-10-18 15:40:07,login,user113,10.0.0.145
2025-10-18 15:40:16,file_access,user029,10.0.0.117
2025-10-18 15:40:17,login,user116,192.168.1.188
2025-10-18 15:41:16,file_access,user146,192.168.0.3
2025-10-18 15:41:30,logout,user007,192.168.1.209
2025-10-18 15:41:47,download,user092,172.16.0.67
2025-10-18 15:42:01,file_access,user034,10.0.0.27
2025-10-18 15:42:06,upload,user037,10.0.0.223
2025-10-18 15:42:20,login,user035,192.168.0.225
2025-10-18 15:42:22,logout,user103,10.0.0.43
2025-10-18 15:42:26,logout,user061,172.16.0.184
2025-10-18 15:42:49,login,cao,10.0.0.51
2025-10-18 15:43:01,logout,user116,192.168.0.69
2025-10-18 15:44:28,logout,user053,192.168.1.81
2025-10-18 15:45:04,admin,user045,192.168.0.244
2025-10-18 15:45:37,upload,user112,192.168.1.219
2025-10-18 15:45:41,error,user121,10.0.0.253
2025-10-18 15:45:46,download,user055,192.168.0.108
2025-10-18 15:46:05,upload,user077,192.168.0.195
2025-10-18 15:46:12,file_access,user034,10.0.0.71
2025-10-18 15:46:14,download,user054,192.168.1.30
2025-10-18 15:46:33,logout,user137,192.168.1.152
2025-10-18 15:46:34,login,user143,192.168.0.127
2025-10-18 15:46:57,download,user012,10.0.0.227
2025-10-18 15:48:14,login,user010,10.0.0.76
2025-10-18 15:48:37,logout,user076,192.168.0.184
2025-10-18 15:48:42,login,user148,172.16.0.19
2025-10-18 15:48:43,file_access,user116,192.168.0.205
2025-10-18 15:49:08,upload,user120,192.168.0.47
2025-10-18 15:49:08,login,user028,192.168.1.9
2025-10-18 15:49:20,login,user036,192.168.1.63
2025-10-18 15:49:34,logout,user038,192.168.0.94
2025-10-18 15:49:48,login,user048,10.0.0.42
2025-10-18 15:49:52,error,user082,192.168.0.48
2025-10-18 15:49:53,logout,user074,192.168.0.224
2025-10-18 15:50:10,logout,user071,10.0.0.149
2025-10-18 15:50:17,download,user007,192.168.0.181
2025-10-18 15:50:23,login,user067,10.0.0.239
2025-10-18 15:51:39,login,user030,192.168.0.234
2025-10-18 15:52:03,login,user144,192.168.0.36
2025-10-18 15:52:18,login,user144,10.0.0.204
2025-10-18 15:52:33,upload,user092,192.168.0.147
2025-10-18 15:52:44,view,user105,192.168.0.104
2025-10-18 15:53:02,logout,user108,192.168.1.217
2025-10-18 15:53:04,file_access,user081,192.168.0.221
2025-10-18 15:53:25,logout,user130,172.16.0.204
2025-10-18 15:53:32,login,user111,10.0.0.196
2025-10-18 15:53:50,logout,user130,192.168.0.166
2025-10-18 15:53:51,login,user041,192.168.0.184
2025-10-18 15:54:00,login,user131,192.168.1.200
2025-10-18 15:54:34,download,user039,192.168.0.219
2025-10-18 15:55:08,download,user117,192.168.1.231
2025-10-18 15:55:09,error,user123,192.168.0.103
2025-10-18 15:55:48,logout,user050,192.168.0.73
2025-10-18 15:56:07,file_access,user135,192.168.1.141
2025-10-18 15:56:14,login,user035,192.168.0.105
2025-10-18 15:57:11,download,user150,192.168.1.83
2025-10-18 15:57:32,download,user116,192.168.0.72
2025-10-18 15:57:35,password_change,user104,192.168.1.101
2025-10-18 15:58:13,login,user130,192.168.0.121
2025-10-18 15:58:46,login,user109,10.0.0.203
2025-10-18 15:58:57,login,user060,192.168.0.108
2025-10-18 15:59:30,logout,user035,10.0.0.203
2025-10-18 15:59:48,login,user013,192.168.1.14
2025-10-18 15:59:57,upload,user103,192.168.1.171
2025-10-18 15:59:59,logout,user142,192.168.1.112
2025-10-18 16:00:22,logout,user106,172.16.0.131
2025-10-18 16:00:33,view,jenny,192.168.1.25
2025-10-18 16:01:12,logout,user093,192.168.0.107
2025-10-18 16:01:21,login,user129,192.168.1.85
2025-10-18 16:01:22,logout,user093,192.168.0.226
2025-10-18 16:01:28,admin,user059,192.168.0.87
2025-10-18 16:01:39,download,user069,192.168.1.9
2025-10-18 16:01:46,logout,user057,192.168.1.219
2025-10-18 16:02:47,login,user034,192.168.0.45
2025-10-18 16:02:49,file_access,user043,192.168.1.50
2025-10-18 16:04:01,view,user061,192.168.0.156
2025-10-18 16:04:04,login,user080,192.168.0.5
2025-10-18 16:04:13,upload,user070,192.168.1.32
2025-10-18 16:05:08,login,user081,192.168.1.240
2025-10-18 16:05:09,login,user025,192.168.0.91
2025-10-18 16:05:15,logout,user094,192.168.1.15
2025-10-18 16:05:17,login,user120,10.0.0.12
2025-10-18 16:05:18,admin,user067,172.16.0.115
2025-10-18 16:05:19,download,user121,172.16.0.237
2025-10-18 16:06:04,admin,user095,192.168.0.56
2025-10-18 16:06:26,download,user136,192.168.1.232
2025-10-18 16:06:31,file_access,tim,192.168.0.202
2025-10-18 16:07:21,download,user084,10.0.0.97
2025-10-18 16:07:29,view,user037,192.168.0.204
2025-10-18 16:07:30,login,user100,192.168.1.45
2025-10-18 16:08:12,logout,user054,192.168.0.31
2025-10-18 16:08:38,login,user002,192.168.1.58
2025-10-18 16:08:40,logout,user113,192.168.0.237
2025-10-18 16:08:48,logout,user009,192.168.0.116
2025-10-18 16:08:54,download,user150,192.168.1.157
2025-10-18 16:09:05,view,user118,192.168.0.208
2025-10-18 16:09:55,login,user088,192.168.0.32
2025-10-18 16:10:05,login,user144,192.168.0.163
2025-10-18 16:10:24,password_change,user122,192.168.1.176
2025-10-18 16:11:00,upload,user064,192.168.0.138
2025-10-18 16:12:33,admin,user110,192.168.1.160
2025-10-18 16:12:59,password_change,user091,192.168.0.114
2025-10-18 16:13:29,login,user010,192.168.1.119
2025-10-18 16:13:51,password_change,bob,172.16.0.221
2025-10-18 16:14:03,download,user055,192.168.0.84
2025-10-18 16:14:22,view,frank,192.168.0.49
