timestamp_parsed,timestamp,event,user,ip,date,hour,minute,weekday,is_weekend,ip_clean,is_valid_ipv4,count_per_ip,unique_users_per_ip,events_per_ip_hour,secs_since_prev_event,secs_to_next_event,events_prev_10min,events_next_10min,is_peak_hour
2025-10-16 10:40:12+00:00,2025-10-16 10:40:12,logout,user135,192.168.0.194,2025-10-16,10,40,3,0,192.168.0.194,1,41,34,7,2164.0,1880.0,0,0,1
2025-10-16 11:11:32+00:00,2025-10-16 11:11:32,logout,user132,192.168.0.194,2025-10-16,11,11,3,0,192.168.0.194,1,41,34,4,1880.0,27455.0,0,0,0
2025-10-16 18:49:07+00:00,2025-10-16 18:49:07,login,user061,192.168.0.194,2025-10-16,18,49,3,0,192.168.0.194,1,41,34,1,27455.0,37955.0,0,0,0
2025-10-17 05:21:42+00:00,2025-10-17 05:21:42,login,user076,192.168.0.194,2025-10-17,5,21,4,0,192.168.0.194,1,41,34,2,37955.0,12112.0,0,0,0
2025-10-17 08:43:34+00:00,2025-10-17 08:43:34,login,user046,192.168.0.194,2025-10-17,8,43,4,0,192.168.0.194,1,41,34,4,12112.0,27776.0,0,0,0
2025-10-17 16:26:30+00:00,2025-10-17 16:26:30,view,sophia,192.168.0.194,2025-10-17,16,26,4,0,192.168.0.194,1,41,34,3,27776.0,4583.0,0,0,0
2025-10-17 17:42:53+00:00,2025-10-17 17:42:53,logout,user055,192.168.0.194,2025-10-17,17,42,4,0,192.168.0.194,1,41,34,2,4583.0,56254.0,0,0,0
2025-10-18 09:20:27+00:00,2025-10-18 09:20:27,login,user070,192.168.0.194,2025-10-18,9,20,5,1,192.168.0.194,1,41,34,7,56254.0,9325.0,0,0,1
2025-10-18 11:55:52+00:00,2025-10-18 11:55:52,view,user015,192.168.0.194,2025-10-18,11,55,5,1,192.168.0.194,1,41,34,4,9325.0,16741.0,0,0,0
2025-10-18 16:34:53+00:00,2025-10-18 16:34:53,login,user003,192.168.0.194,2025-10-18,16,34,5,1,192.168.0.194,1,41,34,3,16741.0,9289.0,0,0,0
2025-10-18 19:09:42+00:00,2025-10-18 19:09:42,download,user045,192.168.0.194,2025-10-18,19,9,5,1,192.168.0.194,1,41,34,2,9289.0,38407.0,0,0,0
2025-10-19 05:49:49+00:00,2025-10-19 05:49:49,login,user058,192.168.0.194,2025-10-19,5,49,6,1,192.168.0.194,1,41,34,2,38407.0,10592.0,0,0,0
2025-10-19 08:46:21+00:00,2025-10-19 08:46:21,logout,rosa,192.168.0.194,2025-10-19,8,46,6,1,192.168.0.194,1,41,34,4,10592.0,1854.0,0,0,0
2025-10-19 09:17:15+00:00,2025-10-19 09:17:15,upload,user031,192.168.0.194,2025-10-19,9,17,6,1,192.168.0.194,1,41,34,7,1854.0,1026.0,0,0,1
2025-10-19 09:34:21+00:00,2025-10-19 09:34:21,login,user056,192.168.0.194,2025-10-19,9,34,6,1,192.168.0.194,1,41,34,7,1026.0,1242.0,0,0,1
2025-10-19 09:55:03+00:00,2025-10-19 09:55:03,download,user086,192.168.0.194,2025-10-19,9,55,6,1,192.168.0.194,1,41,34,7,1242.0,2446.0,0,0,1
2025-10-19 10:35:49+00:00,2025-10-19 10:35:49,login,user021,192.168.0.194,2025-10-19,10,35,6,1,192.168.0.194,1,41,34,7,2446.0,234.0,0,1,1
2025-10-19 10:39:43+00:00,2025-10-19 10:39:43,logout,user041,192.168.0.194,2025-10-19,10,39,6,1,192.168.0.194,1,41,34,7,234.0,14560.0,1,0,1
2025-10-19 14:42:23+00:00,2025-10-19 14:42:23,download,user138,192.168.0.194,2025-10-19,14,42,6,1,192.168.0.194,1,41,34,3,14560.0,6501.0,0,0,0
2025-10-19 16:30:44+00:00,2025-10-19 16:30:44,login,user148,192.168.0.194,2025-10-19,16,30,6,1,192.168.0.194,1,41,34,3,6501.0,50249.0,0,0,0
2025-10-20 06:28:13+00:00,2025-10-20 06:28:13,logout,user092,192.168.0.194,2025-10-20,6,28,0,0,192.168.0.194,1,41,34,1,50249.0,6884.0,0,0,0
2025-10-20 08:22:57+00:00,2025-10-20 08:22:57,file_access,user144,192.168.0.194,2025-10-20,8,22,0,0,192.168.0.194,1,41,34,4,6884.0,5607.0,0,0,0
2025-10-20 09:56:24+00:00,2025-10-20 09:56:24,login,user061,192.168.0.194,2025-10-20,9,56,0,0,192.168.0.194,1,41,34,7,5607.0,2424.0,0,0,1
2025-10-20 10:36:48+00:00,2025-10-20 10:36:48,download,user135,192.168.0.194,2025-10-20,10,36,0,0,192.168.0.194,1,41,34,7,2424.0,7794.0,0,0,1
2025-10-20 12:46:42+00:00,2025-10-20 12:46:42,logout,user093,192.168.0.194,2025-10-20,12,46,0,0,192.168.0.194,1,41,34,3,7794.0,17761.0,0,0,0
2025-10-20 17:42:43+00:00,2025-10-20 17:42:43,upload,user029,192.168.0.194,2025-10-20,17,42,0,0,192.168.0.194,1,41,34,2,17761.0,34461.0,0,0,0
2025-10-21 03:17:04+00:00,2025-10-21 03:17:04,login,user003,192.168.0.194,2025-10-21,3,17,1,0,192.168.0.194,1,41,34,1,34461.0,23503.0,0,0,0
2025-10-21 09:48:47+00:00,2025-10-21 09:48:47,download,user109,192.168.0.194,2025-10-21,9,48,1,0,192.168.0.194,1,41,34,7,23503.0,2699.0,0,0,1
2025-10-21 10:33:46+00:00,2025-10-21 10:33:46,login,user142,192.168.0.194,2025-10-21,10,33,1,0,192.168.0.194,1,41,34,7,2699.0,7453.0,0,0,1
2025-10-21 12:37:59+00:00,2025-10-21 12:37:59,login,user108,192.168.0.194,2025-10-21,12,37,1,0,192.168.0.194,1,41,34,3,7453.0,81739.0,0,0,0
2025-10-22 11:20:18+00:00,2025-10-22 11:20:18,download,user144,192.168.0.194,2025-10-22,11,20,2,0,192.168.0.194,1,41,34,4,81739.0,5144.0,0,0,0
2025-10-22 12:46:02+00:00,2025-10-22 12:46:02,password_change,user038,192.168.0.194,2025-10-22,12,46,2,0,192.168.0.194,1,41,34,3,5144.0,7519.0,0,0,0
2025-10-22 14:51:21+00:00,2025-10-22 14:51:21,password_change,user081,192.168.0.194,2025-10-22,14,51,2,0,192.168.0.194,1,41,34,3,7519.0,3409.0,0,0,0
2025-10-22 15:48:10+00:00,2025-10-22 15:48:10,logout,user037,192.168.0.194,2025-10-22,15,48,2,0,192.168.0.194,1,41,34,1,3409.0,0.0,0,0,0
2025-10-15 11:21:17+00:00,2025-10-15 11:21:17,view,user002,192.168.0.195,2025-10-15,11,21,2,0,192.168.0.195,1,36,33,4,0.0,11395.0,0,0,0
2025-10-15 14:31:12+00:00,2025-10-15 14:31:12,upload,user042,192.168.0.195,2025-10-15,14,31,2,0,192.168.0.195,1,36,33,3,11395.0,12385.0,0,0,0
2025-10-15 17:57:37+00:00,2025-10-15 17:57:37,login,user091,192.168.0.195,2025-10-15,17,57,2,0,192.168.0.195,1,36,33,4,12385.0,4157.0,0,0,0
2025-10-15 19:06:54+00:00,2025-10-15 19:06:54,login,user014,192.168.0.195,2025-10-15,19,6,2,0,192.168.0.195,1,36,33,1,4157.0,44742.0,0,0,0
2025-10-16 07:32:36+00:00,2025-10-16 07:32:36,login,user144,192.168.0.195,2025-10-16,7,32,3,0,192.168.0.195,1,36,33,2,44742.0,8948.0,0,0,0
2025-10-16 10:01:44+00:00,2025-10-16 10:01:44,password_change,user062,192.168.0.195,2025-10-16,10,1,3,0,192.168.0.195,1,36,33,5,8948.0,2715.0,0,0,1
2025-10-16 10:46:59+00:00,2025-10-16 10:46:59,file_access,user016,192.168.0.195,2025-10-16,10,46,3,0,192.168.0.195,1,36,33,5,2715.0,8899.0,0,0,1
2025-10-16 13:15:18+00:00,2025-10-16 13:15:18,logout,user105,192.168.0.195,2025-10-16,13,15,3,0,192.168.0.195,1,36,33,1,8899.0,3213.0,0,0,1
2025-10-16 14:08:51+00:00,2025-10-16 14:08:51,logout,user086,192.168.0.195,2025-10-16,14,8,3,0,192.168.0.195,1,36,33,3,3213.0,71853.0,0,0,0
2025-10-17 10:06:24+00:00,2025-10-17 10:06:24,logout,user073,192.168.0.195,2025-10-17,10,6,4,0,192.168.0.195,1,36,33,5,71853.0,1385.0,0,0,1
2025-10-17 10:29:29+00:00,2025-10-17 10:29:29,login,alice,192.168.0.195,2025-10-17,10,29,4,0,192.168.0.195,1,36,33,5,1385.0,6423.0,0,0,1
2025-10-17 12:16:32+00:00,2025-10-17 12:16:32,download,user111,192.168.0.195,2025-10-17,12,16,4,0,192.168.0.195,1,36,33,6,6423.0,6969.0,0,0,0
2025-10-17 14:12:41+00:00,2025-10-17 14:12:41,logout,user098,192.168.0.195,2025-10-17,14,12,4,0,192.168.0.195,1,36,33,3,6969.0,10122.0,0,0,0
2025-10-17 17:01:23+00:00,2025-10-17 17:01:23,login,user148,192.168.0.195,2025-10-17,17,1,4,0,192.168.0.195,1,36,33,4,10122.0,52844.0,0,0,0
2025-10-18 07:42:07+00:00,2025-10-18 07:42:07,login,user140,192.168.0.195,2025-10-18,7,42,5,1,192.168.0.195,1,36,33,2,52844.0,4889.0,0,0,0
2025-10-18 09:03:36+00:00,2025-10-18 09:03:36,download,user115,192.168.0.195,2025-10-18,9,3,5,1,192.168.0.195,1,36,33,3,4889.0,12042.0,0,0,1
2025-10-18 12:24:18+00:00,2025-10-18 12:24:18,view,tim,192.168.0.195,2025-10-18,12,24,5,1,192.168.0.195,1,36,33,6,12042.0,619.0,0,0,0
2025-10-18 12:34:37+00:00,2025-10-18 12:34:37,download,user093,192.168.0.195,2025-10-18,12,34,5,1,192.168.0.195,1,36,33,6,619.0,1047.0,0,0,0
2025-10-18 12:52:04+00:00,2025-10-18 12:52:04,upload,user015,192.168.0.195,2025-10-18,12,52,5,1,192.168.0.195,1,36,33,6,1047.0,10441.0,0,0,0
2025-10-18 15:46:05+00:00,2025-10-18 15:46:05,upload,user077,192.168.0.195,2025-10-18,15,46,5,1,192.168.0.195,1,36,33,2,10441.0,2676.0,0,0,0
2025-10-18 16:30:41+00:00,2025-10-18 16:30:41,download,user070,192.168.0.195,2025-10-18,16,30,5,1,192.168.0.195,1,36,33,1,2676.0,4436.0,0,0,0
2025-10-18 17:44:37+00:00,2025-10-18 17:44:37,view,user005,192.168.0.195,2025-10-18,17,44,5,1,192.168.0.195,1,36,33,4,4436.0,16473.0,0,0,0
2025-10-18 22:19:10+00:00,2025-10-18 22:19:10,download,user143,192.168.0.195,2025-10-18,22,19,5,1,192.168.0.195,1,36,33,1,16473.0,46114.0,0,0,0
2025-10-19 11:07:44+00:00,2025-10-19 11:07:44,upload,user015,192.168.0.195,2025-10-19,11,7,6,1,192.168.0.195,1,36,33,4,46114.0,5611.0,0,0,0
2025-10-19 12:41:15+00:00,2025-10-19 12:41:15,download,user146,192.168.0.195,2025-10-19,12,41,6,1,192.168.0.195,1,36,33,6,5611.0,75724.0,0,0,0
2025-10-20 09:43:19+00:00,2025-10-20 09:43:19,password_change,user096,192.168.0.195,2025-10-20,9,43,0,0,192.168.0.195,1,36,33,3,75724.0,895.0,0,0,1
2025-10-20 09:58:14+00:00,2025-10-20 09:58:14,download,user037,192.168.0.195,2025-10-20,9,58,0,0,192.168.0.195,1,36,33,3,895.0,90479.0,0,0,1
2025-10-21 11:06:13+00:00,2025-10-21 11:06:13,download,user126,192.168.0.195,2025-10-21,11,6,1,0,192.168.0.195,1,36,33,4,90479.0,22446.0,0,0,0
2025-10-21 17:20:19+00:00,2025-10-21 17:20:19,login,user099,192.168.0.195,2025-10-21,17,20,1,0,192.168.0.195,1,36,33,4,22446.0,23547.0,0,0,0
2025-10-21 23:52:46+00:00,2025-10-21 23:52:46,login,user111,192.168.0.195,2025-10-21,23,52,1,0,192.168.0.195,1,36,33,2,23547.0,30325.0,0,0,0
2025-10-22 08:18:11+00:00,2025-10-22 08:18:11,login,user021,192.168.0.195,2025-10-22,8,18,2,0,192.168.0.195,1,36,33,1,30325.0,6395.0,0,0,0
2025-10-22 10:04:46+00:00,2025-10-22 10:04:46,login,alice,192.168.0.195,2025-10-22,10,4,2,0,192.168.0.195,1,36,33,5,6395.0,5140.0,0,0,1
2025-10-22 11:30:26+00:00,2025-10-22 11:30:26,error,user142,192.168.0.195,2025-10-22,11,30,2,0,192.168.0.195,1,36,33,4,5140.0,2594.0,0,0,0
2025-10-22 12:13:40+00:00,2025-10-22 12:13:40,logout,user076,192.168.0.195,2025-10-22,12,13,2,0,192.168.0.195,1,36,33,6,2594.0,10264.0,0,0,0
2025-10-22 15:04:44+00:00,2025-10-22 15:04:44,logout,user067,192.168.0.195,2025-10-22,15,4,2,0,192.168.0.195,1,36,33,2,10264.0,29936.0,0,0,0
2025-10-22 23:23:40+00:00,2025-10-22 23:23:40,download,user125,192.168.0.195,2025-10-22,23,23,2,0,192.168.0.195,1,36,33,2,29936.0,0.0,0,0,0
2025-10-15 08:01:11+00:00,2025-10-15 08:01:11,file_access,user137,192.168.0.196,2025-10-15,8,1,2,0,192.168.0.196,1,28,27,3,0.0,108.0,0,1,0
2025-10-15 08:02:59+00:00,2025-10-15 08:02:59,view,user010,192.168.0.196,2025-10-15,8,2,2,0,192.168.0.196,1,28,27,3,108.0,2388.0,1,0,0
2025-10-15 08:42:47+00:00,2025-10-15 08:42:47,view,user011,192.168.0.196,2025-10-15,8,42,2,0,192.168.0.196,1,28,27,3,2388.0,4277.0,0,0,0
2025-10-15 09:54:04+00:00,2025-10-15 09:54:04,error,user025,192.168.0.196,2025-10-15,9,54,2,0,192.168.0.196,1,28,27,1,4277.0,639.0,0,0,1
2025-10-15 10:04:43+00:00,2025-10-15 10:04:43,error,user059,192.168.0.196,2025-10-15,10,4,2,0,192.168.0.196,1,28,27,7,639.0,102266.0,0,0,1
2025-10-16 14:29:09+00:00,2025-10-16 14:29:09,login,user023,192.168.0.196,2025-10-16,14,29,3,0,192.168.0.196,1,28,27,5,102266.0,5159.0,0,0,0
2025-10-16 15:55:08+00:00,2025-10-16 15:55:08,view,user110,192.168.0.196,2025-10-16,15,55,3,0,192.168.0.196,1,28,27,1,5159.0,10493.0,0,0,0
2025-10-16 18:50:01+00:00,2025-10-16 18:50:01,logout,user148,192.168.0.196,2025-10-16,18,50,3,0,192.168.0.196,1,28,27,3,10493.0,55546.0,0,0,0
2025-10-17 10:15:47+00:00,2025-10-17 10:15:47,download,user014,192.168.0.196,2025-10-17,10,15,4,0,192.168.0.196,1,28,27,7,55546.0,946.0,0,0,1
2025-10-17 10:31:33+00:00,2025-10-17 10:31:33,login,user137,192.168.0.196,2025-10-17,10,31,4,0,192.168.0.196,1,28,27,7,946.0,8622.0,0,0,1
2025-10-17 12:55:15+00:00,2025-10-17 12:55:15,logout,user104,192.168.0.196,2025-10-17,12,55,4,0,192.168.0.196,1,28,27,2,8622.0,16806.0,0,0,0
2025-10-17 17:35:21+00:00,2025-10-17 17:35:21,login,user071,192.168.0.196,2025-10-17,17,35,4,0,192.168.0.196,1,28,27,4,16806.0,51385.0,0,0,0
2025-10-18 07:51:46+00:00,2025-10-18 07:51:46,logout,user061,192.168.0.196,2025-10-18,7,51,5,1,192.168.0.196,1,28,27,1,51385.0,17792.0,0,0,0
2025-10-18 12:48:18+00:00,2025-10-18 12:48:18,password_change,user009,192.168.0.196,2025-10-18,12,48,5,1,192.168.0.196,1,28,27,2,17792.0,4377.0,0,0,0
2025-10-18 14:01:15+00:00,2025-10-18 14:01:15,logout,user094,192.168.0.196,2025-10-18,14,1,5,1,192.168.0.196,1,28,27,5,4377.0,74355.0,0,0,0
2025-10-19 10:40:30+00:00,2025-10-19 10:40:30,view,frank,192.168.0.196,2025-10-19,10,40,6,1,192.168.0.196,1,28,27,7,74355.0,14667.0,0,0,1
2025-10-19 14:44:57+00:00,2025-10-19 14:44:57,file_access,user123,192.168.0.196,2025-10-19,14,44,6,1,192.168.0.196,1,28,27,5,14667.0,10299.0,0,0,0
2025-10-19 17:36:36+00:00,2025-10-19 17:36:36,login,user043,192.168.0.196,2025-10-19,17,36,6,1,192.168.0.196,1,28,27,4,10299.0,62589.0,0,0,0
2025-10-20 10:59:45+00:00,2025-10-20 10:59:45,login,user033,192.168.0.196,2025-10-20,10,59,0,0,192.168.0.196,1,28,27,7,62589.0,22446.0,0,0,1
2025-10-20 17:13:51+00:00,2025-10-20 17:13:51,file_access,user093,192.168.0.196,2025-10-20,17,13,0,0,192.168.0.196,1,28,27,4,22446.0,6127.0,0,0,0
2025-10-20 18:55:58+00:00,2025-10-20 18:55:58,view,user069,192.168.0.196,2025-10-20,18,55,0,0,192.168.0.196,1,28,27,3,6127.0,56552.0,0,0,0
2025-10-21 10:38:30+00:00,2025-10-21 10:38:30,logout,user109,192.168.0.196,2025-10-21,10,38,1,0,192.168.0.196,1,28,27,7,56552.0,1280.0,0,0,1
2025-10-21 10:59:50+00:00,2025-10-21 10:59:50,view,user150,192.168.0.196,2025-10-21,10,59,1,0,192.168.0.196,1,28,27,7,1280.0,12041.0,0,0,1
2025-10-21 14:20:31+00:00,2025-10-21 14:20:31,login,user113,192.168.0.196,2025-10-21,14,20,1,0,192.168.0.196,1,28,27,5,12041.0,11607.0,0,0,0
2025-10-21 17:33:58+00:00,2025-10-21 17:33:58,view,user145,192.168.0.196,2025-10-21,17,33,1,0,192.168.0.196,1,28,27,4,11607.0,65577.0,0,0,0
2025-10-22 11:46:55+00:00,2025-10-22 11:46:55,logout,user006,192.168.0.196,2025-10-22,11,46,2,0,192.168.0.196,1,28,27,1,65577.0,10883.0,0,0,0
2025-10-22 14:48:18+00:00,2025-10-22 14:48:18,view,user054,192.168.0.196,2025-10-22,14,48,2,0,192.168.0.196,1,28,27,5,10883.0,13120.0,0,0,0
2025-10-22 18:26:58+00:00,2025-10-22 18:26:58,download,user022,192.168.0.196,2025-10-22,18,26,2,0,192.168.0.196,1,28,27,3,13120.0,0.0,0,0,0
2025-10-15 08:35:02+00:00,2025-10-15 08:35:02,login,user007,192.168.0.197,2025-10-15,8,35,2,0,192.168.0.197,1,40,36,5,0.0,4962.0,0,0,0
2025-10-15 09:57:44+00:00,2025-10-15 09:57:44,login,bob,192.168.0.197,2025-10-15,9,57,2,0,192.168.0.197,1,40,36,4,4962.0,1548.0,0,0,1
2025-10-15 10:23:32+00:00,2025-10-15 10:23:32,logout,user148,192.168.0.197,2025-10-15,10,23,2,0,192.168.0.197,1,40,36,5,1548.0,11040.0,0,0,1
2025-10-15 13:27:32+00:00,2025-10-15 13:27:32,download,user119,192.168.0.197,2025-10-15,13,27,2,0,192.168.0.197,1,40,36,2,11040.0,18455.0,0,0,1
2025-10-15 18:35:07+00:00,2025-10-15 18:35:07,login,user003,192.168.0.197,2025-10-15,18,35,2,0,192.168.0.197,1,40,36,4,18455.0,52187.0,0,0,0
2025-10-16 09:04:54+00:00,2025-10-16 09:04:54,login,user021,192.168.0.197,2025-10-16,9,4,3,0,192.168.0.197,1,40,36,4,52187.0,16933.0,0,0,1
2025-10-16 13:47:07+00:00,2025-10-16 13:47:07,login,user120,192.168.0.197,2025-10-16,13,47,3,0,192.168.0.197,1,40,36,2,16933.0,12748.0,0,0,1
2025-10-16 17:19:35+00:00,2025-10-16 17:19:35,logout,user016,192.168.0.197,2025-10-16,17,19,3,0,192.168.0.197,1,40,36,6,12748.0,807.0,0,0,0
2025-10-16 17:33:02+00:00,2025-10-16 17:33:02,login,sophia,192.168.0.197,2025-10-16,17,33,3,0,192.168.0.197,1,40,36,6,807.0,3977.0,0,0,0
2025-10-16 18:39:19+00:00,2025-10-16 18:39:19,login,user074,192.168.0.197,2025-10-16,18,39,3,0,192.168.0.197,1,40,36,4,3977.0,39620.0,0,0,0
2025-10-17 05:39:39+00:00,2025-10-17 05:39:39,logout,user128,192.168.0.197,2025-10-17,5,39,4,0,192.168.0.197,1,40,36,1,39620.0,9921.0,0,0,0
2025-10-17 08:25:00+00:00,2025-10-17 08:25:00,login,user137,192.168.0.197,2025-10-17,8,25,4,0,192.168.0.197,1,40,36,5,9921.0,11774.0,0,0,0
2025-10-17 11:41:14+00:00,2025-10-17 11:41:14,logout,user010,192.168.0.197,2025-10-17,11,41,4,0,192.168.0.197,1,40,36,1,11774.0,3906.0,0,0,0
2025-10-17 12:46:20+00:00,2025-10-17 12:46:20,login,user104,192.168.0.197,2025-10-17,12,46,4,0,192.168.0.197,1,40,36,2,3906.0,20470.0,0,0,0
2025-10-17 18:27:30+00:00,2025-10-17 18:27:30,error,user052,192.168.0.197,2025-10-17,18,27,4,0,192.168.0.197,1,40,36,4,20470.0,58244.0,0,0,0
2025-10-18 10:38:14+00:00,2025-10-18 10:38:14,login,user074,192.168.0.197,2025-10-18,10,38,5,1,192.168.0.197,1,40,36,5,58244.0,54169.0,0,0,1
2025-10-19 01:41:03+00:00,2025-10-19 01:41:03,view,user047,192.168.0.197,2025-10-19,1,41,6,1,192.168.0.197,1,40,36,1,54169.0,25141.0,0,0,0
2025-10-19 08:40:04+00:00,2025-10-19 08:40:04,download,user060,192.168.0.197,2025-10-19,8,40,6,1,192.168.0.197,1,40,36,5,25141.0,2650.0,0,0,0
2025-10-19 09:24:14+00:00,2025-10-19 09:24:14,logout,user107,192.168.0.197,2025-10-19,9,24,6,1,192.168.0.197,1,40,36,4,2650.0,3449.0,0,0,1
2025-10-19 10:21:43+00:00,2025-10-19 10:21:43,password_change,user087,192.168.0.197,2025-10-19,10,21,6,1,192.168.0.197,1,40,36,5,3449.0,15614.0,0,0,1
2025-10-19 14:41:57+00:00,2025-10-19 14:41:57,login,user002,192.168.0.197,2025-10-19,14,41,6,1,192.168.0.197,1,40,36,1,15614.0,1454.0,0,0,0
2025-10-19 15:06:11+00:00,2025-10-19 15:06:11,login,user033,192.168.0.197,2025-10-19,15,6,6,1,192.168.0.197,1,40,36,4,1454.0,4370.0,0,0,0
2025-10-19 16:19:01+00:00,2025-10-19 16:19:01,upload,user005,192.168.0.197,2025-10-19,16,19,6,1,192.168.0.197,1,40,36,4,4370.0,2638.0,0,0,0
2025-10-19 17:02:59+00:00,2025-10-19 17:02:59,logout,user109,192.168.0.197,2025-10-19,17,2,6,1,192.168.0.197,1,40,36,6,2638.0,302.0,0,1,0
2025-10-19 17:08:01+00:00,2025-10-19 17:08:01,view,user114,192.168.0.197,2025-10-19,17,8,6,1,192.168.0.197,1,40,36,6,302.0,71448.0,1,0,0
2025-10-20 12:58:49+00:00,2025-10-20 12:58:49,view,user030,192.168.0.197,2025-10-20,12,58,0,0,192.168.0.197,1,40,36,2,71448.0,8459.0,0,0,0
2025-10-20 15:19:48+00:00,2025-10-20 15:19:48,login,user053,192.168.0.197,2025-10-20,15,19,0,0,192.168.0.197,1,40,36,4,8459.0,3723.0,0,0,0
2025-10-20 16:21:51+00:00,2025-10-20 16:21:51,logout,tim,192.168.0.197,2025-10-20,16,21,0,0,192.168.0.197,1,40,36,4,3723.0,2052.0,0,0,0
2025-10-20 16:56:03+00:00,2025-10-20 16:56:03,upload,user082,192.168.0.197,2025-10-20,16,56,0,0,192.168.0.197,1,40,36,4,2052.0,54587.0,0,0,0
2025-10-21 08:05:50+00:00,2025-10-21 08:05:50,login,user124,192.168.0.197,2025-10-21,8,5,1,0,192.168.0.197,1,40,36,5,54587.0,4.0,0,1,0
2025-10-21 08:05:54+00:00,2025-10-21 08:05:54,password_change,user015,192.168.0.197,2025-10-21,8,5,1,0,192.168.0.197,1,40,36,5,4.0,7518.0,1,0,0
2025-10-21 10:11:12+00:00,2025-10-21 10:11:12,login,user090,192.168.0.197,2025-10-21,10,11,1,0,192.168.0.197,1,40,36,5,7518.0,19131.0,0,0,1
2025-10-21 15:30:03+00:00,2025-10-21 15:30:03,login,user099,192.168.0.197,2025-10-21,15,30,1,0,192.168.0.197,1,40,36,4,19131.0,3133.0,0,0,0
2025-10-21 16:22:16+00:00,2025-10-21 16:22:16,logout,user096,192.168.0.197,2025-10-21,16,22,1,0,192.168.0.197,1,40,36,4,3133.0,3988.0,0,0,0
2025-10-21 17:28:44+00:00,2025-10-21 17:28:44,logout,user081,192.168.0.197,2025-10-21,17,28,1,0,192.168.0.197,1,40,36,6,3988.0,1104.0,0,0,0
2025-10-21 17:47:08+00:00,2025-10-21 17:47:08,view,user066,192.168.0.197,2025-10-21,17,47,1,0,192.168.0.197,1,40,36,6,1104.0,1202.0,0,0,0
2025-10-21 18:07:10+00:00,2025-10-21 18:07:10,view,user008,192.168.0.197,2025-10-21,18,7,1,0,192.168.0.197,1,40,36,4,1202.0,55125.0,0,0,0
2025-10-22 09:25:55+00:00,2025-10-22 09:25:55,logout,user007,192.168.0.197,2025-10-22,9,25,2,0,192.168.0.197,1,40,36,4,55125.0,4680.0,0,0,1
2025-10-22 10:43:55+00:00,2025-10-22 10:43:55,logout,user002,192.168.0.197,2025-10-22,10,43,2,0,192.168.0.197,1,40,36,5,4680.0,18871.0,0,0,1
2025-10-22 15:58:26+00:00,2025-10-22 15:58:26,login,user099,192.168.0.197,2025-10-22,15,58,2,0,192.168.0.197,1,40,36,4,18871.0,0.0,0,0,0
2025-10-15 09:16:35+00:00,2025-10-15 09:16:35,logout,user003,192.168.0.198,2025-10-15,9,16,2,0,192.168.0.198,1,33,31,4,0.0,28619.0,0,0,1
2025-10-15 17:13:34+00:00,2025-10-15 17:13:34,logout,user001,192.168.0.198,2025-10-15,17,13,2,0,192.168.0.198,1,33,31,3,28619.0,6076.0,0,0,0
2025-10-15 18:54:50+00:00,2025-10-15 18:54:50,login,user058,192.168.0.198,2025-10-15,18,54,2,0,192.168.0.198,1,33,31,3,6076.0,51011.0,0,0,0
2025-10-16 09:05:01+00:00,2025-10-16 09:05:01,logout,user134,192.168.0.198,2025-10-16,9,5,3,0,192.168.0.198,1,33,31,4,51011.0,8691.0,0,0,1
2025-10-16 11:29:52+00:00,2025-10-16 11:29:52,password_change,user023,192.168.0.198,2025-10-16,11,29,3,0,192.168.0.198,1,33,31,1,8691.0,76880.0,0,0,0
2025-10-17 08:51:12+00:00,2025-10-17 08:51:12,login,user137,192.168.0.198,2025-10-17,8,51,4,0,192.168.0.198,1,33,31,1,76880.0,3786.0,0,0,0
2025-10-17 09:54:18+00:00,2025-10-17 09:54:18,view,user114,192.168.0.198,2025-10-17,9,54,4,0,192.168.0.198,1,33,31,4,3786.0,3578.0,0,0,1
2025-10-17 10:53:56+00:00,2025-10-17 10:53:56,login,sophia,192.168.0.198,2025-10-17,10,53,4,0,192.168.0.198,1,33,31,4,3578.0,17230.0,0,0,1
2025-10-17 15:41:06+00:00,2025-10-17 15:41:06,logout,user086,192.168.0.198,2025-10-17,15,41,4,0,192.168.0.198,1,33,31,2,17230.0,545.0,0,1,0
2025-10-17 15:50:11+00:00,2025-10-17 15:50:11,login,user066,192.168.0.198,2025-10-17,15,50,4,0,192.168.0.198,1,33,31,2,545.0,72660.0,1,0,0
2025-10-18 12:01:11+00:00,2025-10-18 12:01:11,login,user116,192.168.0.198,2025-10-18,12,1,5,1,192.168.0.198,1,33,31,3,72660.0,261.0,0,1,0
2025-10-18 12:05:32+00:00,2025-10-18 12:05:32,login,user002,192.168.0.198,2025-10-18,12,5,5,1,192.168.0.198,1,33,31,3,261.0,8151.0,1,0,0
2025-10-18 14:21:23+00:00,2025-10-18 14:21:23,login,user071,192.168.0.198,2025-10-18,14,21,5,1,192.168.0.198,1,33,31,4,8151.0,9123.0,0,0,0
2025-10-18 16:53:26+00:00,2025-10-18 16:53:26,upload,user114,192.168.0.198,2025-10-18,16,53,5,1,192.168.0.198,1,33,31,3,9123.0,953.0,0,0,0
2025-10-18 17:09:19+00:00,2025-10-18 17:09:19,login,user097,192.168.0.198,2025-10-18,17,9,5,1,192.168.0.198,1,33,31,3,953.0,4163.0,0,0,0
